filename,algorithm,frame,resolution,time (ms),detections
Video1.MOV,haar_fullbody,33,640x360,44.16370391845703,1
Video1.MOV,haar_upperbody,33,640x360,105.88598251342773,1
Video1.MOV,haar_frontalface,33,640x360,96.0390567779541,1
Video1.MOV,hog,33,640x360,45.073747634887695,2
Video1.MOV,hog_nms,33,640x360,44.53682899475098,2
Video1.MOV,yolov5n,33,640x360,47.612905502319336,10
Video1.MOV,yolov5s,33,640x360,71.07305526733398,8
Video1.MOV,yolov5m,33,640x360,156.2190055847168,9
Video1.MOV,yolov5l,33,640x360,248.5058307647705,9
Video1.MOV,yolov5x,33,640x360,388.6451721191406,9
Video1.MOV,mobilenet,33,640x360,31.718969345092773,5
Video1.MOV,haar_fullbody,33,480x270,24.863004684448242,2
Video1.MOV,haar_upperbody,33,480x270,56.414127349853516,0
Video1.MOV,haar_frontalface,33,480x270,49.49498176574707,0
Video1.MOV,hog,33,480x270,21.73328399658203,1
Video1.MOV,hog_nms,33,480x270,21.02518081665039,1
Video1.MOV,yolov5n,33,480x270,47.380924224853516,10
Video1.MOV,yolov5s,33,480x270,90.33989906311035,8
Video1.MOV,yolov5m,33,480x270,143.2018280029297,9
Video1.MOV,yolov5l,33,480x270,252.6841163635254,9
Video1.MOV,yolov5x,33,480x270,387.35103607177734,9
Video1.MOV,mobilenet,33,480x270,32.97090530395508,4
Video1.MOV,haar_fullbody,34,1280x720,189.12196159362793,2
Video1.MOV,haar_upperbody,34,1280x720,409.3058109283447,6
Video1.MOV,haar_frontalface,34,1280x720,326.9500732421875,4
Video1.MOV,hog,34,1280x720,227.09989547729492,6
Video1.MOV,hog_nms,34,1280x720,231.4450740814209,5
Video1.MOV,yolov5n,34,1280x720,52.97088623046875,9
Video1.MOV,yolov5s,34,1280x720,76.93624496459961,9
Video1.MOV,yolov5m,34,1280x720,142.64512062072754,9
Video1.MOV,yolov5l,34,1280x720,240.91792106628418,12
Video1.MOV,yolov5x,34,1280x720,400.864839553833,10
Video1.MOV,mobilenet,34,1280x720,33.1571102142334,4
Video1.MOV,haar_fullbody,34,640x360,42.36292839050293,2
Video1.MOV,haar_upperbody,34,640x360,108.9930534362793,2
Video1.MOV,haar_frontalface,34,640x360,92.9861068725586,0
Video1.MOV,hog,34,640x360,44.85607147216797,1
Video1.MOV,hog_nms,34,640x360,47.560930252075195,1
Video1.MOV,yolov5n,34,640x360,47.866106033325195,9
Video1.MOV,yolov5s,34,640x360,80.31797409057617,9
Video1.MOV,yolov5m,34,640x360,158.71214866638184,9
Video1.MOV,yolov5l,34,640x360,296.13709449768066,12
Video1.MOV,yolov5x,34,640x360,417.27209091186523,10
Video1.MOV,mobilenet,34,640x360,34.848690032958984,4
Video1.MOV,haar_fullbody,34,480x270,23.102998733520508,2
Video1.MOV,haar_upperbody,34,480x270,59.16285514831543,0
Video1.MOV,haar_frontalface,34,480x270,51.454782485961914,0
Video1.MOV,hog,34,480x270,21.667003631591797,0
Video1.MOV,hog_nms,34,480x270,22.631168365478516,0
Video1.MOV,yolov5n,34,480x270,53.73692512512207,8
Video1.MOV,yolov5s,34,480x270,90.85798263549805,9
Video1.MOV,yolov5m,34,480x270,146.52323722839355,9
Video1.MOV,yolov5l,34,480x270,257.5571537017822,11
Video1.MOV,yolov5x,34,480x270,406.1729907989502,10
Video1.MOV,mobilenet,34,480x270,32.25088119506836,4
Video1.MOV,haar_fullbody,35,1280x720,183.69412422180176,2
Video1.MOV,haar_upperbody,35,1280x720,408.2629680633545,8
Video1.MOV,haar_frontalface,35,1280x720,317.63482093811035,2
Video1.MOV,hog,35,1280x720,235.87608337402344,7
Video1.MOV,hog_nms,35,1280x720,227.1580696105957,6
Video1.MOV,yolov5n,35,1280x720,43.1520938873291,9
Video1.MOV,yolov5s,35,1280x720,68.99690628051758,9
Video1.MOV,yolov5m,35,1280x720,133.35919380187988,9
Video1.MOV,yolov5l,35,1280x720,293.4551239013672,10
Video1.MOV,yolov5x,35,1280x720,393.5048580169678,10
Video1.MOV,mobilenet,35,1280x720,34.21306610107422,6
Video1.MOV,haar_fullbody,35,640x360,44.051170349121094,2
Video1.MOV,haar_upperbody,35,640x360,106.04691505432129,5
Video1.MOV,haar_frontalface,35,640x360,91.45092964172363,0
Video1.MOV,hog,35,640x360,44.37518119812012,2
Video1.MOV,hog_nms,35,640x360,44.93284225463867,2
Video1.MOV,yolov5n,35,640x360,44.404029846191406,9
Video1.MOV,yolov5s,35,640x360,77.301025390625,9
Video1.MOV,yolov5m,35,640x360,145.99895477294922,9
Video1.MOV,yolov5l,35,640x360,244.2948818206787,10
Video1.MOV,yolov5x,35,640x360,379.2309761047363,10
Video1.MOV,mobilenet,35,640x360,32.119035720825195,6
Video1.MOV,haar_fullbody,35,480x270,21.435022354125977,2
Video1.MOV,haar_upperbody,35,480x270,58.03489685058594,3
Video1.MOV,haar_frontalface,35,480x270,49.59607124328613,0
Video1.MOV,hog,35,480x270,25.406837463378906,0
Video1.MOV,hog_nms,35,480x270,35.54201126098633,0
Video1.MOV,yolov5n,35,480x270,51.087141036987305,9
Video1.MOV,yolov5s,35,480x270,81.52318000793457,9
Video1.MOV,yolov5m,35,480x270,165.4949188232422,9
Video1.MOV,yolov5l,35,480x270,259.45591926574707,10
Video1.MOV,yolov5x,35,480x270,404.8798084259033,10
Video1.MOV,mobilenet,35,480x270,35.18176078796387,4
Video1.MOV,haar_fullbody,36,1280x720,185.4572296142578,4
Video1.MOV,haar_upperbody,36,1280x720,386.61766052246094,6
Video1.MOV,haar_frontalface,36,1280x720,305.1471710205078,0
Video1.MOV,hog,36,1280x720,226.96590423583984,5
Video1.MOV,hog_nms,36,1280x720,225.0056266784668,5
Video1.MOV,yolov5n,36,1280x720,43.914079666137695,7
Video1.MOV,yolov5s,36,1280x720,79.36906814575195,6
Video1.MOV,yolov5m,36,1280x720,137.60113716125488,6
Video1.MOV,yolov5l,36,1280x720,247.64299392700195,6
Video1.MOV,yolov5x,36,1280x720,391.4220333099365,6
Video1.MOV,mobilenet,36,1280x720,32.74798393249512,7
Video1.MOV,haar_fullbody,36,640x360,47.66082763671875,4
Video1.MOV,haar_upperbody,36,640x360,101.26209259033203,3
Video1.MOV,haar_frontalface,36,640x360,92.4539566040039,0
Video1.MOV,hog,36,640x360,44.36206817626953,5
Video1.MOV,hog_nms,36,640x360,45.65620422363281,5
Video1.MOV,yolov5n,36,640x360,47.09005355834961,7
Video1.MOV,yolov5s,36,640x360,80.07097244262695,6
Video1.MOV,yolov5m,36,640x360,149.6119499206543,6
Video1.MOV,yolov5l,36,640x360,248.7940788269043,6
Video1.MOV,yolov5x,36,640x360,389.3911838531494,6
Video1.MOV,mobilenet,36,640x360,34.560203552246094,7
Video1.MOV,haar_fullbody,36,480x270,23.31995964050293,4
Video1.MOV,haar_upperbody,36,480x270,57.38973617553711,1
Video1.MOV,haar_frontalface,36,480x270,50.12178421020508,0
Video1.MOV,hog,36,480x270,22.290945053100586,0
Video1.MOV,hog_nms,36,480x270,29.24180030822754,0
Video1.MOV,yolov5n,36,480x270,48.19130897521973,7
Video1.MOV,yolov5s,36,480x270,77.2700309753418,6
Video1.MOV,yolov5m,36,480x270,144.55604553222656,6
Video1.MOV,yolov5l,36,480x270,239.04991149902344,6
Video1.MOV,yolov5x,36,480x270,372.38574028015137,6
Video1.MOV,mobilenet,36,480x270,32.45902061462402,7
Video2.MOV,haar_fullbody,0,1280x720,156.38399124145508,1
Video2.MOV,haar_upperbody,0,1280x720,353.36899757385254,3
Video2.MOV,haar_frontalface,0,1280x720,255.60808181762695,0
Video2.MOV,hog,0,1280x720,232.86008834838867,2
Video2.MOV,hog_nms,0,1280x720,224.1039276123047,2
Video2.MOV,yolov5n,0,1280x720,51.249027252197266,6
Video2.MOV,yolov5s,0,1280x720,72.56603240966797,8
Video2.MOV,yolov5m,0,1280x720,136.75689697265625,10
Video2.MOV,yolov5l,0,1280x720,227.9191017150879,14
Video2.MOV,yolov5x,0,1280x720,386.92307472229004,15
Video2.MOV,mobilenet,0,1280x720,32.95421600341797,3
Video2.MOV,haar_fullbody,0,640x360,36.219120025634766,1
Video2.MOV,haar_upperbody,0,640x360,95.71409225463867,2
Video2.MOV,haar_frontalface,0,640x360,79.23007011413574,0
Video2.MOV,hog,0,640x360,43.15328598022461,0
Video2.MOV,hog_nms,0,640x360,45.310020446777344,0
Video2.MOV,yolov5n,0,640x360,47.24478721618652,6
Video2.MOV,yolov5s,0,640x360,81.89797401428223,8
Video2.MOV,yolov5m,0,640x360,141.56198501586914,10
Video2.MOV,yolov5l,0,640x360,253.32903861999512,14
Video2.MOV,yolov5x,0,640x360,389.8050785064697,15
Video2.MOV,mobilenet,0,640x360,32.50479698181152,3
Video2.MOV,haar_fullbody,0,480x270,20.274877548217773,0
Video2.MOV,haar_upperbody,0,480x270,59.00692939758301,2
Video2.MOV,haar_frontalface,0,480x270,47.792911529541016,0
Video2.MOV,hog,0,480x270,20.36571502685547,0
Video2.MOV,hog_nms,0,480x270,20.62702178955078,0
Video2.MOV,yolov5n,0,480x270,43.253183364868164,6
Video2.MOV,yolov5s,0,480x270,78.74011993408203,8
Video2.MOV,yolov5m,0,480x270,156.48269653320312,9
Video2.MOV,yolov5l,0,480x270,249.8319149017334,14
Video2.MOV,yolov5x,0,480x270,388.93580436706543,13
Video2.MOV,mobilenet,0,480x270,32.98807144165039,3
Video2.MOV,haar_fullbody,1,1280x720,160.51912307739258,1
Video2.MOV,haar_upperbody,1,1280x720,370.0900077819824,6
Video2.MOV,haar_frontalface,1,1280x720,269.8781490325928,0
Video2.MOV,hog,1,1280x720,227.31685638427734,1
Video2.MOV,hog_nms,1,1280x720,237.77008056640625,1
Video2.MOV,yolov5n,1,1280x720,51.361083984375,9
Video2.MOV,yolov5s,1,1280x720,72.52979278564453,10
Video2.MOV,yolov5m,1,1280x720,137.22991943359375,10
Video2.MOV,yolov5l,1,1280x720,231.61005973815918,14
Video2.MOV,yolov5x,1,1280x720,381.39796257019043,14
Video2.MOV,mobilenet,1,1280x720,33.02121162414551,7
Video2.MOV,haar_fullbody,1,640x360,39.25919532775879,1
Video2.MOV,haar_upperbody,1,640x360,101.16291046142578,3
Video2.MOV,haar_frontalface,1,640x360,81.85410499572754,0
Video2.MOV,hog,1,640x360,44.751882553100586,3
Video2.MOV,hog_nms,1,640x360,44.168949127197266,2
Video2.MOV,yolov5n,1,640x360,54.07071113586426,9
Video2.MOV,yolov5s,1,640x360,74.62072372436523,10
Video2.MOV,yolov5m,1,640x360,144.21772956848145,10
Video2.MOV,yolov5l,1,640x360,241.85609817504883,14
Video2.MOV,yolov5x,1,640x360,395.2341079711914,14
Video2.MOV,mobilenet,1,640x360,32.499074935913086,8
Video2.MOV,haar_fullbody,1,480x270,20.527124404907227,1
Video2.MOV,haar_upperbody,1,480x270,56.1528205871582,2
Video2.MOV,haar_frontalface,1,480x270,49.23677444458008,0
Video2.MOV,hog,1,480x270,21.914958953857422,0
Video2.MOV,hog_nms,1,480x270,21.90399169921875,0
Video2.MOV,yolov5n,1,480x270,54.006099700927734,9
Video2.MOV,yolov5s,1,480x270,69.29469108581543,10
Video2.MOV,yolov5m,1,480x270,134.86504554748535,10
Video2.MOV,yolov5l,1,480x270,249.88102912902832,14
Video2.MOV,yolov5x,1,480x270,400.56300163269043,13
Video2.MOV,mobilenet,1,480x270,33.35428237915039,8
Video2.MOV,haar_fullbody,2,1280x720,169.1749095916748,2
Video2.MOV,haar_upperbody,2,1280x720,372.3282814025879,3
Video2.MOV,haar_frontalface,2,1280x720,274.69420433044434,0
Video2.MOV,hog,2,1280x720,228.5177707672119,5
Video2.MOV,hog_nms,2,1280x720,224.50923919677734,3
Video2.MOV,yolov5n,2,1280x720,47.62387275695801,6
Video2.MOV,yolov5s,2,1280x720,84.70582962036133,8
Video2.MOV,yolov5m,2,1280x720,136.0492706298828,11
Video2.MOV,yolov5l,2,1280x720,237.23626136779785,14
Video2.MOV,yolov5x,2,1280x720,369.33183670043945,13
Video2.MOV,mobilenet,2,1280x720,33.69498252868652,3
Video2.MOV,haar_fullbody,2,640x360,39.75415229797363,1
Video2.MOV,haar_upperbody,2,640x360,102.91194915771484,3
Video2.MOV,haar_frontalface,2,640x360,86.32183074951172,0
Video2.MOV,hog,2,640x360,52.79183387756348,3
Video2.MOV,hog_nms,2,640x360,47.19114303588867,3
Video2.MOV,yolov5n,2,640x360,42.14811325073242,6
Video2.MOV,yolov5s,2,640x360,71.53010368347168,8
Video2.MOV,yolov5m,2,640x360,146.01397514343262,11
Video2.MOV,yolov5l,2,640x360,241.15395545959473,14
Video2.MOV,yolov5x,2,640x360,415.6773090362549,13
Video2.MOV,mobilenet,2,640x360,33.52999687194824,3
Video2.MOV,haar_fullbody,2,480x270,20.721912384033203,0
Video2.MOV,haar_upperbody,2,480x270,62.13998794555664,2
Video2.MOV,haar_frontalface,2,480x270,51.216840744018555,0
Video2.MOV,hog,2,480x270,20.14327049255371,2
Video2.MOV,hog_nms,2,480x270,21.20208740234375,2
Video2.MOV,yolov5n,2,480x270,48.90608787536621,6
Video2.MOV,yolov5s,2,480x270,77.70967483520508,8
Video2.MOV,yolov5m,2,480x270,144.17386054992676,11
Video2.MOV,yolov5l,2,480x270,245.47481536865234,14
Video2.MOV,yolov5x,2,480x270,410.0010395050049,14
Video2.MOV,mobilenet,2,480x270,32.88888931274414,3
Video2.MOV,haar_fullbody,3,1280x720,171.02313041687012,1
Video2.MOV,haar_upperbody,3,1280x720,380.13601303100586,7
Video2.MOV,haar_frontalface,3,1280x720,284.8672866821289,0
Video2.MOV,hog,3,1280x720,231.51016235351562,5
Video2.MOV,hog_nms,3,1280x720,226.85480117797852,3
Video2.MOV,yolov5n,3,1280x720,47.5461483001709,10
Video2.MOV,yolov5s,3,1280x720,77.79693603515625,8
Video2.MOV,yolov5m,3,1280x720,151.9019603729248,14
Video2.MOV,yolov5l,3,1280x720,241.46199226379395,14
Video2.MOV,yolov5x,3,1280x720,405.7881832122803,15
Video2.MOV,mobilenet,3,1280x720,33.51402282714844,5
Video2.MOV,haar_fullbody,3,640x360,41.41497611999512,0
Video2.MOV,haar_upperbody,3,640x360,103.45077514648438,4
Video2.MOV,haar_frontalface,3,640x360,97.6719856262207,0
Video2.MOV,hog,3,640x360,52.597999572753906,3
Video2.MOV,hog_nms,3,640x360,48.307180404663086,3
Video2.MOV,yolov5n,3,640x360,55.26995658874512,10
Video2.MOV,yolov5s,3,640x360,78.6280632019043,8
Video2.MOV,yolov5m,3,640x360,147.5389003753662,14
Video2.MOV,yolov5l,3,640x360,259.7613334655762,14
Video2.MOV,yolov5x,3,640x360,384.8071098327637,15
Video2.MOV,mobilenet,3,640x360,33.64992141723633,4
Video2.MOV,haar_fullbody,3,480x270,20.942211151123047,0
Video2.MOV,haar_upperbody,3,480x270,57.44004249572754,2
Video2.MOV,haar_frontalface,3,480x270,56.11610412597656,1
Video2.MOV,hog,3,480x270,21.6672420501709,3
Video2.MOV,hog_nms,3,480x270,22.78876304626465,3
Video2.MOV,yolov5n,3,480x270,43.91813278198242,9
Video2.MOV,yolov5s,3,480x270,76.34711265563965,8
Video2.MOV,yolov5m,3,480x270,150.20203590393066,13
Video2.MOV,yolov5l,3,480x270,240.69881439208984,14
Video2.MOV,yolov5x,3,480x270,403.4872055053711,14
Video2.MOV,mobilenet,3,480x270,33.26106071472168,3
Video2.MOV,haar_fullbody,4,1280x720,173.42376708984375,1
Video2.MOV,haar_upperbody,4,1280x720,378.10301780700684,5
Video2.MOV,haar_frontalface,4,1280x720,293.2600975036621,2
Video2.MOV,hog,4,1280x720,227.84686088562012,4
Video2.MOV,hog_nms,4,1280x720,232.03516006469727,4
Video2.MOV,yolov5n,4,1280x720,46.23603820800781,6
Video2.MOV,yolov5s,4,1280x720,71.52986526489258,7
Video2.MOV,yolov5m,4,1280x720,162.75405883789062,11
Video2.MOV,yolov5l,4,1280x720,276.2160301208496,12
Video2.MOV,yolov5x,4,1280x720,400.7101058959961,15
Video2.MOV,mobilenet,4,1280x720,33.30731391906738,3
Video2.MOV,haar_fullbody,4,640x360,40.98677635192871,1
Video2.MOV,haar_upperbody,4,640x360,102.35309600830078,3
Video2.MOV,haar_frontalface,4,640x360,96.70305252075195,1
Video2.MOV,hog,4,640x360,47.616004943847656,0
Video2.MOV,hog_nms,4,640x360,45.35079002380371,0
Video2.MOV,yolov5n,4,640x360,47.324180603027344,6
Video2.MOV,yolov5s,4,640x360,77.69513130187988,7
Video2.MOV,yolov5m,4,640x360,134.8118782043457,11
Video2.MOV,yolov5l,4,640x360,236.4051342010498,12
Video2.MOV,yolov5x,4,640x360,381.6640377044678,15
Video2.MOV,mobilenet,4,640x360,34.92403030395508,2
Video2.MOV,haar_fullbody,4,480x270,24.32990074157715,0
Video2.MOV,haar_upperbody,4,480x270,58.174848556518555,1
Video2.MOV,haar_frontalface,4,480x270,55.7560920715332,1
Video2.MOV,hog,4,480x270,21.673917770385742,0
Video2.MOV,hog_nms,4,480x270,22.825956344604492,0
Video2.MOV,yolov5n,4,480x270,45.78876495361328,7
Video2.MOV,yolov5s,4,480x270,73.25410842895508,6
Video2.MOV,yolov5m,4,480x270,147.5069522857666,10
Video2.MOV,yolov5l,4,480x270,237.4739646911621,13
Video2.MOV,yolov5x,4,480x270,401.0741710662842,13
Video2.MOV,mobilenet,4,480x270,32.50694274902344,3
Video2.MOV,haar_fullbody,5,1280x720,179.1841983795166,5
Video2.MOV,haar_upperbody,5,1280x720,370.1958656311035,2
Video2.MOV,haar_frontalface,5,1280x720,290.0128364562988,1
Video2.MOV,hog,5,1280x720,232.6498031616211,2
Video2.MOV,hog_nms,5,1280x720,230.2548885345459,2
Video2.MOV,yolov5n,5,1280x720,68.03512573242188,5
Video2.MOV,yolov5s,5,1280x720,73.08793067932129,7
Video2.MOV,yolov5m,5,1280x720,158.1137180328369,10
Video2.MOV,yolov5l,5,1280x720,258.0540180206299,11
Video2.MOV,yolov5x,5,1280x720,399.43885803222656,11
Video2.MOV,mobilenet,5,1280x720,34.806013107299805,3
Video2.MOV,haar_fullbody,5,640x360,50.379037857055664,4
Video2.MOV,haar_upperbody,5,640x360,112.91718482971191,1
Video2.MOV,haar_frontalface,5,640x360,93.43576431274414,0
Video2.MOV,hog,5,640x360,51.286935806274414,4
Video2.MOV,hog_nms,5,640x360,47.869205474853516,3
Video2.MOV,yolov5n,5,640x360,43.30801963806152,5
Video2.MOV,yolov5s,5,640x360,73.6241340637207,7
Video2.MOV,yolov5m,5,640x360,143.21613311767578,10
Video2.MOV,yolov5l,5,640x360,250.60200691223145,11
Video2.MOV,yolov5x,5,640x360,397.62306213378906,11
Video2.MOV,mobilenet,5,640x360,34.22999382019043,3
Video2.MOV,haar_fullbody,5,480x270,24.88088607788086,4
Video2.MOV,haar_upperbody,5,480x270,58.91609191894531,0
Video2.MOV,haar_frontalface,5,480x270,56.208133697509766,0
Video2.MOV,hog,5,480x270,21.630287170410156,1
Video2.MOV,hog_nms,5,480x270,20.8590030670166,1
Video2.MOV,yolov5n,5,480x270,44.14176940917969,5
Video2.MOV,yolov5s,5,480x270,75.45089721679688,7
Video2.MOV,yolov5m,5,480x270,143.49079132080078,10
Video2.MOV,yolov5l,5,480x270,242.9800033569336,11
Video2.MOV,yolov5x,5,480x270,394.69003677368164,12
Video2.MOV,mobilenet,5,480x270,32.84883499145508,4
Video3.MOV,haar_fullbody,0,1280x720,127.35581398010254,1
Video3.MOV,haar_upperbody,0,1280x720,247.41578102111816,2
Video3.MOV,haar_frontalface,0,1280x720,171.02479934692383,1
Video3.MOV,hog,0,1280x720,232.76805877685547,4
Video3.MOV,hog_nms,0,1280x720,224.5616912841797,2
Video3.MOV,yolov5n,0,1280x720,48.42495918273926,2
Video3.MOV,yolov5s,0,1280x720,70.33205032348633,2
Video3.MOV,yolov5m,0,1280x720,135.0569725036621,2
Video3.MOV,yolov5l,0,1280x720,229.75993156433105,2
Video3.MOV,yolov5x,0,1280x720,392.7009105682373,2
Video3.MOV,mobilenet,0,1280x720,33.50210189819336,2
Video3.MOV,haar_fullbody,0,640x360,35.073041915893555,1
Video3.MOV,haar_upperbody,0,640x360,71.87128067016602,2
Video3.MOV,haar_frontalface,0,640x360,47.66106605529785,1
Video3.MOV,hog,0,640x360,47.209978103637695,3
Video3.MOV,hog_nms,0,640x360,45.1960563659668,2
Video3.MOV,yolov5n,0,640x360,41.81194305419922,2
Video3.MOV,yolov5s,0,640x360,73.11606407165527,2
Video3.MOV,yolov5m,0,640x360,134.80806350708008,2
Video3.MOV,yolov5l,0,640x360,247.57099151611328,2
Video3.MOV,yolov5x,0,640x360,372.39718437194824,2
Video3.MOV,mobilenet,0,640x360,32.87196159362793,2
Video3.MOV,haar_fullbody,0,480x270,22.32074737548828,1
Video3.MOV,haar_upperbody,0,480x270,39.35408592224121,0
Video3.MOV,haar_frontalface,0,480x270,27.753114700317383,0
Video3.MOV,hog,0,480x270,21.831035614013672,1
Video3.MOV,hog_nms,0,480x270,23.395061492919922,1
Video3.MOV,yolov5n,0,480x270,42.84214973449707,2
Video3.MOV,yolov5s,0,480x270,69.98896598815918,3
Video3.MOV,yolov5m,0,480x270,146.76713943481445,2
Video3.MOV,yolov5l,0,480x270,249.0248680114746,2
Video3.MOV,yolov5x,0,480x270,386.31510734558105,2
Video3.MOV,mobilenet,0,480x270,34.23810005187988,2
Video3.MOV,haar_fullbody,1,1280x720,136.68394088745117,0
Video3.MOV,haar_upperbody,1,1280x720,258.2569122314453,2
Video3.MOV,haar_frontalface,1,1280x720,177.49905586242676,0
Video3.MOV,hog,1,1280x720,226.7608642578125,3
Video3.MOV,hog_nms,1,1280x720,227.27203369140625,3
Video3.MOV,yolov5n,1,1280x720,44.11005973815918,2
Video3.MOV,yolov5s,1,1280x720,72.17192649841309,2
Video3.MOV,yolov5m,1,1280x720,142.77362823486328,2
Video3.MOV,yolov5l,1,1280x720,237.13111877441406,2
Video3.MOV,yolov5x,1,1280x720,361.4940643310547,2
Video3.MOV,mobilenet,1,1280x720,33.99491310119629,2
Video3.MOV,haar_fullbody,1,640x360,35.17007827758789,0
Video3.MOV,haar_upperbody,1,640x360,68.91083717346191,0
Video3.MOV,haar_frontalface,1,640x360,48.24233055114746,0
Video3.MOV,hog,1,640x360,44.90017890930176,2
Video3.MOV,hog_nms,1,640x360,46.859025955200195,2
Video3.MOV,yolov5n,1,640x360,47.241926193237305,2
Video3.MOV,yolov5s,1,640x360,78.23705673217773,2
Video3.MOV,yolov5m,1,640x360,133.4829330444336,2
Video3.MOV,yolov5l,1,640x360,253.0958652496338,2
Video3.MOV,yolov5x,1,640x360,465.98100662231445,2
Video3.MOV,mobilenet,1,640x360,36.42702102661133,1
Video3.MOV,haar_fullbody,1,480x270,20.60103416442871,0
Video3.MOV,haar_upperbody,1,480x270,41.23187065124512,0
Video3.MOV,haar_frontalface,1,480x270,31.46815299987793,0
Video3.MOV,hog,1,480x270,21.828889846801758,0
Video3.MOV,hog_nms,1,480x270,21.24810218811035,0
Video3.MOV,yolov5n,1,480x270,44.744014739990234,2
Video3.MOV,yolov5s,1,480x270,70.1909065246582,3
Video3.MOV,yolov5m,1,480x270,133.80789756774902,2
Video3.MOV,yolov5l,1,480x270,258.7890625,3
Video3.MOV,yolov5x,1,480x270,372.0378875732422,2
Video3.MOV,mobilenet,1,480x270,35.169124603271484,1
Video3.MOV,haar_fullbody,2,1280x720,136.50989532470703,2
Video3.MOV,haar_upperbody,2,1280x720,264.39499855041504,2
Video3.MOV,haar_frontalface,2,1280x720,181.83469772338867,1
Video3.MOV,hog,2,1280x720,226.31382942199707,2
Video3.MOV,hog_nms,2,1280x720,228.6548614501953,2
Video3.MOV,yolov5n,2,1280x720,45.93181610107422,2
Video3.MOV,yolov5s,2,1280x720,69.90528106689453,2
Video3.MOV,yolov5m,2,1280x720,136.89374923706055,2
Video3.MOV,yolov5l,2,1280x720,233.18815231323242,2
Video3.MOV,yolov5x,2,1280x720,391.7098045349121,2
Video3.MOV,mobilenet,2,1280x720,33.77699851989746,2
Video3.MOV,haar_fullbody,2,640x360,38.33889961242676,2
Video3.MOV,haar_upperbody,2,640x360,79.31804656982422,2
Video3.MOV,haar_frontalface,2,640x360,54.83293533325195,0
Video3.MOV,hog,2,640x360,49.6058464050293,2
Video3.MOV,hog_nms,2,640x360,55.24706840515137,2
Video3.MOV,yolov5n,2,640x360,53.91216278076172,2
Video3.MOV,yolov5s,2,640x360,83.78815650939941,2
Video3.MOV,yolov5m,2,640x360,144.66214179992676,2
Video3.MOV,yolov5l,2,640x360,277.60982513427734,2
Video3.MOV,yolov5x,2,640x360,403.4249782562256,2
Video3.MOV,mobilenet,2,640x360,33.97202491760254,2
Video3.MOV,haar_fullbody,2,480x270,20.200252532958984,2
Video3.MOV,haar_upperbody,2,480x270,43.36905479431152,0
Video3.MOV,haar_frontalface,2,480x270,30.490875244140625,0
Video3.MOV,hog,2,480x270,22.005081176757812,2
Video3.MOV,hog_nms,2,480x270,21.464824676513672,2
Video3.MOV,yolov5n,2,480x270,46.83709144592285,2
Video3.MOV,yolov5s,2,480x270,76.98369026184082,2
Video3.MOV,yolov5m,2,480x270,144.92106437683105,2
Video3.MOV,yolov5l,2,480x270,253.9820671081543,3
Video3.MOV,yolov5x,2,480x270,401.07011795043945,2
Video3.MOV,mobilenet,2,480x270,33.96105766296387,3
Video3.MOV,haar_fullbody,3,1280x720,135.08892059326172,3
Video3.MOV,haar_upperbody,3,1280x720,291.517972946167,3
Video3.MOV,haar_frontalface,3,1280x720,186.65194511413574,2
Video3.MOV,hog,3,1280x720,225.59690475463867,2
Video3.MOV,hog_nms,3,1280x720,228.57999801635742,2
Video3.MOV,yolov5n,3,1280x720,51.18298530578613,3
Video3.MOV,yolov5s,3,1280x720,78.46975326538086,4
Video3.MOV,yolov5m,3,1280x720,140.35987854003906,3
Video3.MOV,yolov5l,3,1280x720,250.52785873413086,4
Video3.MOV,yolov5x,3,1280x720,396.7552185058594,4
Video3.MOV,mobilenet,3,1280x720,34.464120864868164,2
Video3.MOV,haar_fullbody,3,640x360,33.82301330566406,3
Video3.MOV,haar_upperbody,3,640x360,82.63087272644043,1
Video3.MOV,haar_frontalface,3,640x360,50.99010467529297,0
Video3.MOV,hog,3,640x360,45.1810359954834,1
Video3.MOV,hog_nms,3,640x360,43.27511787414551,1
Video3.MOV,yolov5n,3,640x360,43.25103759765625,3
Video3.MOV,yolov5s,3,640x360,72.05510139465332,4
Video3.MOV,yolov5m,3,640x360,134.7980499267578,3
Video3.MOV,yolov5l,3,640x360,232.37299919128418,4
Video3.MOV,yolov5x,3,640x360,383.3038806915283,4
Video3.MOV,mobilenet,3,640x360,33.270835876464844,2
Video3.MOV,haar_fullbody,3,480x270,17.726898193359375,2
Video3.MOV,haar_upperbody,3,480x270,44.1279411315918,1
Video3.MOV,haar_frontalface,3,480x270,28.867006301879883,0
Video3.MOV,hog,3,480x270,20.53689956665039,0
Video3.MOV,hog_nms,3,480x270,22.706031799316406,0
Video3.MOV,yolov5n,3,480x270,42.84501075744629,3
Video3.MOV,yolov5s,3,480x270,71.14529609680176,4
Video3.MOV,yolov5m,3,480x270,168.42293739318848,3
Video3.MOV,yolov5l,3,480x270,275.5107879638672,5
Video3.MOV,yolov5x,3,480x270,406.4767360687256,6
Video3.MOV,mobilenet,3,480x270,33.32376480102539,2
Video3.MOV,haar_fullbody,4,1280x720,137.2530460357666,0
Video3.MOV,haar_upperbody,4,1280x720,309.0858459472656,6
Video3.MOV,haar_frontalface,4,1280x720,188.0629062652588,2
Video3.MOV,hog,4,1280x720,238.1291389465332,6
Video3.MOV,hog_nms,4,1280x720,241.31178855895996,5
